timestamp,nbytes,opcode,reg,value,bytes
2026-02-17 20:37:34.693,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:35.194,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:35.691,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:37:36.191,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:36.705,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:37.190,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:37.690,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:38.204,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:37:38.702,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:37:39.201,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:39.699,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:37:40.200,8,138,38.0,2.0,00 20 8A 00 26 00 02 81
2026-02-17 20:37:40.696,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:41.194,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:41.708,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:42.208,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:42.707,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:43.192,8,138,46.0,1.0,00 20 8A 00 2E 00 01 81
2026-02-17 20:37:43.710,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:44.208,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:44.706,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:45.205,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:45.704,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:46.204,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:37:46.702,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:47.217,8,138,33.0,2.0,00 20 8A 00 21 00 02 81
2026-02-17 20:37:47.703,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:48.202,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:48.715,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:37:49.213,8,138,21.0,1.0,00 20 8A 00 15 00 01 81
2026-02-17 20:37:49.710,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:37:50.224,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:37:50.722,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:37:51.223,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:51.705,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:37:52.219,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:52.720,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:37:53.218,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:37:53.715,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:37:54.216,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:54.715,8,138,54.0,1.0,00 20 8A 00 36 00 01 81
2026-02-17 20:37:55.211,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:55.725,7,138,36.0,641.0,00 20 8A 00 24 02 81
2026-02-17 20:37:56.222,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:56.722,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:57.220,8,138,41.0,2.0,00 20 8A 00 29 00 02 81
2026-02-17 20:37:57.719,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:58.219,8,138,39.0,2.0,00 20 8A 00 27 00 02 81
2026-02-17 20:37:58.717,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:59.228,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:59.727,8,138,27.0,1.0,00 20 8A 00 1B 00 01 81
2026-02-17 20:38:00.230,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:00.728,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:01.228,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:38:01.723,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:02.223,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:38:02.737,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:03.219,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:03.720,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:04.233,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:04.732,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:38:05.228,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:05.723,8,138,42.0,1.0,00 1D 8A 00 2A 00 01 81
2026-02-17 20:38:06.235,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:06.761,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:07.255,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:07.752,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:38:08.265,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:08.760,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:38:09.257,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:09.753,8,138,41.0,2.0,00 20 8A 00 29 00 02 81
2026-02-17 20:38:10.264,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:10.764,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:11.262,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:11.777,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:12.272,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:38:12.767,8,138,29.0,1.0,00 20 8A 00 1D 00 01 81
2026-02-17 20:38:13.267,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:38:13.766,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:14.264,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:14.763,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:15.276,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:38:15.772,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:16.268,8,138,28.0,2.0,00 20 8A 00 1C 00 02 81
2026-02-17 20:38:16.765,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:17.267,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:17.766,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:18.263,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:18.775,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:19.276,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:19.773,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:20.271,8,138,33.0,2.0,00 20 8A 00 21 00 02 81
2026-02-17 20:38:20.785,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:38:21.284,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:21.779,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:38:22.278,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:38:22.774,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:38:23.286,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:38:23.786,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:24.284,8,138,33.0,2.0,00 20 8A 00 21 00 02 81
2026-02-17 20:38:24.784,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:38:25.279,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:25.794,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:26.275,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:26.788,8,138,28.0,2.0,00 20 8A 00 1C 00 02 81
2026-02-17 20:38:27.286,8,138,37.0,2.0,00 20 8A 00 25 00 02 81
2026-02-17 20:38:27.783,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:28.280,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:28.790,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:38:29.286,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:29.785,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:30.281,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:38:30.802,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:31.295,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:38:31.784,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:32.286,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:32.795,8,138,35.0,2.0,00 22 8A 00 23 00 02 81
2026-02-17 20:38:33.292,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:33.789,8,138,35.0,1.0,00 20 8A 00 23 00 01 7A
2026-02-17 20:38:34.303,8,138,36.0,2.0,00 20 8A 00 24 00 02 82
2026-02-17 20:38:34.787,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:35.301,8,138,35.0,2.0,00 20 8A 00 23 00 02 82
2026-02-17 20:38:35.797,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:38:36.295,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:36.790,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:37.300,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:38:37.796,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:38:38.292,8,138,35.0,1.0,00 1F 8A 00 23 00 01 81
2026-02-17 20:38:38.805,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:39.289,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:39.804,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:40.302,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:40.800,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:41.301,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:41.802,8,138,36.0,1.0,00 1F 8A 00 24 00 01 81
2026-02-17 20:38:42.302,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:42.800,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:43.300,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:38:43.797,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:44.297,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:44.812,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:45.310,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:45.810,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:46.310,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:46.808,8,138,46.0,1.0,00 20 8A 00 2E 00 01 81
2026-02-17 20:38:47.305,6,49,,,00 20 31 23 02 81
2026-02-17 20:38:47.808,8,138,32.0,2.0,00 20 8A 00 20 00 02 81
2026-02-17 20:38:48.308,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:48.809,7,138,35.0,160.0,00 22 8A 00 23 00 A0
2026-02-17 20:38:49.308,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:49.823,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:50.321,8,138,51.0,1.0,00 20 8A 00 33 00 01 81
2026-02-17 20:38:50.822,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:51.318,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:51.846,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:52.347,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:52.846,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:53.347,8,138,31.0,1.0,00 20 8A 00 1F 00 01 81
2026-02-17 20:38:53.844,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:38:54.340,8,138,32.0,2.0,00 20 8A 00 20 00 02 81
2026-02-17 20:38:54.842,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:55.341,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:38:55.858,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:56.354,8,138,35.0,1.0,00 1F 8A 00 23 00 01 81
2026-02-17 20:38:56.851,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:57.346,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:38:57.845,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:58.345,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:38:58.842,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:38:59.352,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:38:59.850,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:00.350,8,138,27.0,1.0,00 20 8A 00 1B 00 01 81
2026-02-17 20:39:00.863,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:39:01.360,8,138,28.0,2.0,00 20 8A 00 1C 00 02 81
2026-02-17 20:39:01.858,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:39:02.356,7,138,8704.0,641.0,00 20 8A 22 00 02 81
2026-02-17 20:39:02.865,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:39:03.347,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:39:03.861,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:04.358,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:04.857,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:05.353,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:39:05.855,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:06.368,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:06.851,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:07.363,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:39:07.863,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:08.361,8,138,33.0,2.0,00 20 8A 00 21 00 02 81
2026-02-17 20:39:08.859,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:09.359,8,138,28.0,2.0,00 20 8A 00 1C 00 02 81
2026-02-17 20:39:09.874,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:10.353,8,138,39.0,1.0,00 20 8A 00 27 00 01 81
2026-02-17 20:39:10.868,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:39:11.364,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:11.861,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:12.373,7,138,8960.0,641.0,00 20 8A 23 00 02 81
2026-02-17 20:39:12.857,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:39:13.371,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:13.869,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:39:14.366,8,138,37.0,2.0,00 20 8A 00 25 00 02 81
2026-02-17 20:39:14.867,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:15.368,8,138,37.0,2.0,00 20 8A 00 25 00 02 81
2026-02-17 20:39:15.868,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:16.382,8,138,27.0,1.0,00 20 8A 00 1B 00 01 81
2026-02-17 20:39:16.881,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:39:17.379,8,138,34.0,1.0,00 20 8A 00 22 00 01 82
2026-02-17 20:39:17.866,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:18.379,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:39:18.890,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:19.387,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:39:19.888,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:39:20.385,8,138,37.0,2.0,00 20 8A 00 25 00 02 81
2026-02-17 20:39:20.886,8,138,32.0,2.0,00 20 8A 00 20 00 02 81
2026-02-17 20:39:21.387,8,138,28.0,2.0,00 20 8A 00 1C 00 02 81
2026-02-17 20:39:21.886,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:22.400,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:22.886,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:39:23.387,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:23.885,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:24.396,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:24.892,8,138,30.0,1.0,00 20 8A 00 1E 00 01 81
2026-02-17 20:39:25.389,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:25.905,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:26.388,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:39:26.887,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:39:27.398,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:27.899,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:39:28.396,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:39:28.896,7,138,37.0,385.0,00 20 8A 00 25 01 81
2026-02-17 20:39:29.394,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:29.891,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:30.406,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:30.903,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:39:31.402,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:39:31.900,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:32.398,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:32.898,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:39:33.396,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:33.895,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:34.410,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:34.911,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:39:35.409,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:35.907,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:36.402,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:39:36.936,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:37.435,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:39:37.934,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:38.447,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:39:38.930,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:39.443,8,138,28.0,2.0,00 20 8A 00 1C 00 02 81
2026-02-17 20:39:39.942,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:39:40.442,8,138,28.0,2.0,00 20 8A 00 1C 00 02 81
2026-02-17 20:39:40.943,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:41.443,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:41.939,8,138,36.0,2.0,00 25 8A 00 24 00 02 81
2026-02-17 20:39:42.437,8,138,39.0,1.0,00 20 8A 00 27 00 01 81
2026-02-17 20:39:42.939,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:43.437,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:39:43.935,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:39:44.435,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:44.949,7,49,,,00 20 31 23 00 01 81
2026-02-17 20:39:45.449,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:39:45.949,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:46.439,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:39:46.941,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:47.445,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:47.937,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:39:48.448,8,138,38.0,2.0,00 20 8A 00 26 00 02 81
2026-02-17 20:39:48.943,8,138,15.0,1.0,00 20 8A 00 0F 00 01 81
2026-02-17 20:39:49.449,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:49.947,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:50.440,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:39:50.948,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:39:51.434,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:39:51.954,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:39:52.449,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:52.936,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:53.454,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:39:53.945,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:54.454,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:39:54.949,8,138,32.0,2.0,00 20 8A 00 20 00 02 81
2026-02-17 20:39:55.457,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:39:55.969,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:39:56.459,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:39:56.953,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:39:57.449,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:39:57.960,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:39:58.456,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:39:58.952,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:39:59.468,8,138,42.0,2.0,00 20 8A 00 2A 00 02 81
2026-02-17 20:39:59.968,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:40:00.465,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:40:00.963,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:40:01.459,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:40:01.960,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:40:02.464,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:40:02.975,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:40:03.457,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:40:03.969,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:40:04.469,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:40:04.963,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:40:05.471,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:40:05.970,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:40:06.468,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:40:06.965,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:40:07.463,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:40:07.976,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:40:08.471,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:40:08.969,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:40:09.468,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:40:09.971,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:40:10.471,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:40:10.971,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:40:11.484,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:40:11.981,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:40:12.481,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:40:12.977,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
